imdb_id,title,original_title,year,rating,companies,country,language,duration,directors,writers,actors,genres,synopsis,budget,gross_us,gross_worldwide,score,votes
tt2518788,1,,2013,Not Rated,"Diamond Docs, Exclusive Media Group",USA,English,112,Paul Crowder,Mark Monroe,"Michael Fassbender, Niki Lauda, Lewis Hamilton","Documentary, History, Sport","Set in the golden era of Grand Prix Racing '1' tells the story of a generation of charismatic drivers who raced on the edge, risking their lives during Formula 1's deadliest period, and the men who stood up and changed the sport forever.",,,,8.0,3535
tt0443649,"10,000 BC",,2008,PG-13,"Warner Bros., Legendary Entertainment",USA,English,109,Roland Emmerich,"Roland Emmerich, Harald Kloser","Camilla Belle, Steven Strait, Marco Khan","Action, Adventure, Drama","In the prehistoric past, D'Leh is a mammoth hunter who bonds with the beautiful Evolet. When warriors on horseback capture Evolet and the tribesmen, D'Leh must embark on an odyssey to save his true love.",105000000,94784201.0,269784201,5.1,121431
tt2937158,Ek Hazarachi Note,,2014,Not Rated,Infinitum Productions,India,Marathi,89,Shrihari Sathe,Shrikant Bojewar,"Devendra Gaikwad, Usha Naik, Pooja Nayak",Drama,"In this exploration of money and conscience, a poor woman receives a thousand-rupee note from a politician at election time, but the note proves to be a mixed blessing.",,2404.0,2404,7.3,309
tt2391950,1000 to 1: The Cory Weissman Story,,2014,Not Rated,,USA,English,99,Michael Levine,Bob Burris,"David Henrie, Luke Kleintank, Beau Bridges","Biography, Drama","Cory Weissman is a college basketball player who suffers a devastating stroke. He perseveres to find new meaning in his life both on, and more importantly, off the court.",,,,6.9,970
tt6105714,100 Blocks,,2017,,,USA,English,87,Diaunte Thompson,Arthur Walls,"Sara Anders, Mitch Costanza, Tina Gilton",Drama,"When a young man tries to escape the cycle of violence and leave the streets behind, he finds himself at a crossroads as unexpected events change his plans.",,,,7.8,12
tt2290065,100 Bloody Acres,,2012,Not Rated,"Cyan Films, Major International Pictures",Australia,English,91,"Cameron Cairnes, Colin Cairnes","Cameron Cairnes, Colin Cairnes","Damon Herriman, Angus Sampson, Anna McGahan","Comedy, Horror","Reg and Lindsay run an organic fertiliser business. They need a fresh supply of their ""secret ingredient"" to process through the meat grinder. Reg comes across two guys and a girl with a broken-down vehicle on their way to a music festival.",,6388.0,6388,6.0,3532
tt0100694,100 Days Before the Command,Sto dney do prikaza,1991,Not Rated,"Gorky Film Studios, Goskino",Russia,Russian,71,Hussein Erkenov,"Vladimir Kholodov, Yuri Polyakov","Vladimir Zamanskiy, Armen Dzhigarkhanyan, Oleg Vasilkov",Drama,Five young Soviet Army recruits struggle for survival against the merciless violence that surrounds them on a daily basis. Their only means of saving their dignity is by preserving the ,,,,5.3,354
tt8156742,100 Days of Loneliness,100 días de soledad,2018,,"Gobierno del Principado de Asturias, Ministerio de Educación, Cultura y Deporte",Spain,Spanish,93,"José Díaz , Gerardo Olivares",José Díaz,,"Documentary, Drama",An extraordinary and touching tale about a man alone in the nature.,,,22158,6.6,224
tt2538128,100 Degrees Below Zero,,2013,Not Rated,"Next Station Productions, The Asylum",USA,English,89,R.D. Braunstein,"H. Perry Horton , Richard Schenkman","Jeff Fahey, Sara Malakul Lane, Marc Ewins","Action, Adventure, Drama","When a chain of volcanic eruptions rips through Europe, the enormous ash cloud blocks out the sun, plunging the continent into a new ice age. An American couple must find their kids and get them out of Paris before it freezes over.",,,,2.4,1840
tt3488056,10.0 Earthquake,,2014,PG,Indy Entertainment,USA,English,88,David Gidali,"J. Greg Abbott , Alex Greenfield","Rachel Sterling, Chasty Ballesteros, Cameron Richardson","Drama, Sci-Fi, Thriller","Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",,,,3.4,1506
tt2297108,100 Ghost Street: The Return of Richard Speck,,2012,R,The Asylum,USA,English,84,Martin Wichmann Andersen,,"Steve Bencich, Tony Besson, Hayley Derryberry","Horror, Mystery, Thriller","In 2010, paranormal investigators tried to film Richard Speck's ghost at the site of his heinous killing spree. The victims' families have finally released the footage that documents their last days.",150000,,,3.9,953
tt0214388,100 Girls,,2000,R,"Dream Entertainment, Michael/Finney Productions",USA,English,94,Michael Davis,Michael Davis,"Jonathan Tucker, Emmanuelle Chriqui, James DeBello","Comedy, Romance","Matt spends the night with a girl in an elevator during power outage in a girls' college dorm. He never sees her. Waking up in the morning, panties are all that's left of her. How does he find her in a building with 100 girls?",,,132555,5.8,20118
tt5089786,100 metros,,2016,,"Castelao Pictures, Cien Metros La Película",Portugal,Spanish,108,Marcel Barrena,Marcel Barrena,"Dani Rovira, Karra Elejalde, Alexandra Jiménez","Biography, Comedy, Drama","Based on true events, a Spanish man with multiple sclerosis who tried to finish an Iron-Man competition despite he was told that he could not make 100 meters.",EUR2400000,,2091517,7.5,4091
tt1136683,100 Million BC,,2008,R,The Asylum,USA,English,85,Griff Furst,Paul Bales,"Michael Gross, Christopher Atkins, Greg Evigan","Action, Adventure, Sci-Fi",A scientist leads a team of Navy SEALs back in time to the Cretaceous Period to rescue the first team he sent back during the 1940s. Things go wildly when he accidentally brings a giant dinosaur back into Los Angeles.,,,,2.3,4207
tt0265010,Girl Fever,,2002,R,"Dream Entertainment, F.A.M.E. Film & Music Entertainment AG",USA,English,98,Michael Davis,Michael Davis,"Chad Donella, Jennifer Morrison, Erinn Bartlett","Comedy, Romance","Sam is having the worst day of his life when he gets thrown off his art course and dumped by his girlfriend in the same day, he then meets a girl called Hope who gives him back his smile. ",,,,5.0,2321
tt3359730,100 Years,,2016,,"Fire in the Belly Productions, Kavana Entertainment",USA,English,76,Melinda Janko,Melinda Janko,,Documentary,"""100 Years"" is the David vs. Goliath story of Elouise Cobell, a petite, Native American Warrior who filed the largest class action lawsuit ever filed against the United States Government ",,,,8.2,37
tt6580564,102 Not Out,,2018,PG,Treetop Entertainment,India,Hindi,102,Umesh Shukla,Saumya Joshi,"Amitabh Bachchan, Rishi Kapoor, Vijay Raaz","Comedy, Drama","102 Not Out is a 2018 comedy-drama film, with legendary actor Amitabh Bachchan playing a 102-year-old wanting to break the oldest-man-alive record. Another Bollywood legend Rishi Kapoor plays his sad and grumpy 75-year-old son.",,1343797.0,12214889,7.5,5282
tt3073898,108 Stitches,,2014,R,"Psycho Rock Productions, Dog House Post Audio",USA,English,118,David Rountree,"Josh Blue , Jake Katofsky","Bruce Davison, Erin Cahill, Kate Vernon","Comedy, Romance, Sport","With baseball being the last thing on these player's minds, and dealing with one of the longest losing streaks in college history, the team of misfits comes to the realization that the ",,,,4.5,111
tt2134170,10 Cent Pistol,,2014,Unrated,Route 17 Entertainment,USA,English,91,Michael C. Martin,Michael C. Martin,"Jena Malone, JT Alexander, Damon Alexander","Crime, Thriller","A story about two lifelong criminals who maneuver through the shady underbelly of Los Angeles in search of wealth, love and redemption.",3500000,,,4.7,440
tt3453052,10 Days in a Madhouse,,2015,R,Pendragon Pictures,USA,English,111,Timothy Hines,Timothy Hines,"Caroline Barry, Christopher Lambert, Kelly LeBrock",Drama,"In 1887, at age 23, reporter Nellie Bly, working for Joseph Pulitzer, feigns mental illness to go undercover in notorious Blackwell's Island a woman's insane asylum to expose corruption, abuse and murder.",120000,14616.0,14616,6.7,1153
tt10499474,10 Days in Sun City,,2017,,Corporate World Entertainment,South Africa,English,87,Adze Ugah,,"Adesua Etomi, Ayo Makun, Richard Mofe-Damijo","Adventure, Comedy, Romance","A globetrotting traveler, Akpos, brings his girlfriend to the land of South Africa in this adventure.",,,23894,5.4,18
tt1729630,10 jours en or,,2012,,"Loin Derrière L'Oural, F Comme Film",France,French,95,Nicolas Brossette,Nicolas Brossette,"Franck Dubosc, Claude Rich, Marie Kremer","Comedy, Drama","Bachelor Marc Bajau travels the country on behalf of a clothing brand. He loves life on the road, free from responsibility. But when he starts a new tour to promote the latest line, a ",,,491522,5.8,593
tt0200399,10 Magnificent Killers,Shi da sha shou,1977,,"Goldig Film Company, Pan Am Films Company",Hong Kong,Mandarin,84,Yeh Fang,Yeh Fang,"Lik Cheung, Yeh Fang, Chi-ying Chu","Action, Drama","Cheung Lik and Lau Wing are both being trained in kung fu, one by a good master (Fong Yau,), and one by a bad master (San Kuai.) Cheung Lik and San Kuai must team up to defeat ten killers ",,,,5.3,53
tt6210996,10x10,,2018,,"Unstoppable Entertainment, Head Gear Films",UK,English,88,Suzi Ewing,"Noel Clarke , Suzi Ewing","Kelly Reilly, Luke Evans, Olivia Chenery",Thriller,"A man abducts a flower shop owner and holds her captive in a small, soundproof room in an effort to extract a dark secret from her past.",,2263.0,68260,5.0,5815
tt1079974,10 Years Later,,2010,Not Rated,"S10 Productions, BP Cooper Pictures",USA,English,98,Aaron Michael Metchik,Aaron Michael Metchik,"Jake Hoffman, Rachel Boston, Kathleen Rose Perkins","Comedy, Drama",10 Years Later is a dark comedy about six childhood best friends returning home for their ten year high school reunion. When one of them kidnaps an enemy from their past and inadvertently ,,,,6.2,107
tt2417530,111 Girls,Darbare 111 dokhtar,2012,Not Rated,Mij Film Co.,Iran,Persian,79,"Nahid Ghobadi, Bijan Zmanpira",Bahman Ghobadi,"Reza Behbudi, Amin Sadeghi, Mehdi Saki",Drama,"A government official travels across Iranian Kurdistan on a mission to stop 111 young women from committing suicide. An official selection of the prestigious, award-winning Global Lens ",,,,7.3,75
tt4250438,11:55,,2016,TV-MA,"Gigi Films, Gigi Productions",USA,English,80,"Ari Issler, Ben Snyder","Victor Almanzar, Ari Issler","Victor Almanzar, Shirley Rumierk, Elizabeth Rodriguez","Crime, Drama","Returning to his hometown, US Marine Nelson Sanchez finds himself trapped by the violent past he had tried to escape.",,,,4.8,431
tt7208366,11/8/16,,2017,Not Rated,Cinetic Media,USA,English,104,"Duane Andersen, Don Argott",,,Documentary,"On the morning of Election Day 2016, Americans of all stripes woke up and went about living their lives. These were the hours leading up to Donald Trump's unexpected, earth-shaking victory, but, of course, no one knew that yet.",,,,5.4,246
tt2042432,11 Flowers,Wo 11,2011,Not Rated,"WXS Productions, Chinese Shadows",China,Mandarin,110,Xiaoshuai Wang,"Ni Lao, Lao Ni","Jingchun Wang, Wenqing Liu, Guo Liuxing Zhong",Drama,"11-year-old Wang lives with his family in a remote village in China. Life is tough, but they make the most of what little they have. When Wang is selected to lead his school's daily ",,9213.0,11599,7.1,568
tt3865478,11 Minutes,11 minut,2015,Not Rated,"Element Pictures, Skopia Film",Poland,Polish,81,Jerzy Skolimowski,Jerzy Skolimowski,"Richard Dormer, Paulina Chapko, Wojciech Mecwaldowski","Drama, Thriller",The lives of several Varsovians are intertwined for just 11 minutes. These minutes turn out to be crucial for their ultimate fate.,EUR1900000,,571697,5.7,1548
tt2960578,120 Days,,2013,TV-14,Sammy Slate Productions,USA,English,79,Ted Roach,Ted Roach,,"Documentary, Drama, Family","120 Days captures an intimate look at the lives of one family of undocumented immigrants who have lived and worked in the United States illegally for twelve years. Father and husband, ",,,,8.4,38
tt2313780,12/12/12,,2012,R,The Asylum,USA,English,86,Jared Cohn,Jared Cohn,"Sara Malakul Lane, Rubén Guevara, Steve Hanks",Horror,"When baby Sebastian is born on 12/12/12 everyone around him starts to die. Pretty soon, his mother realizes that her son is the spawn of Hell.",,,,1.8,1397
tt0050083,12 Angry Men,,1957,Not Rated,Orion-Nova Productions,USA,English,96,Sidney Lumet,"Reginald Rose , Reginald Rose","Henry Fonda, Lee J. Cobb, Martin Balsam",Drama,A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.,350000,,576,8.9,618538
tt0436855,The Twelve Days of Christmas Eve,,2004,PG,Alberta Film Entertainment,USA,English,85,Martha Coolidge,"Jean Abounader , J.B. White","Steven Weber, Stefanie von Pfetten, Mark Krysko","Comedy, Drama, Fantasy","A successful CEO meets a Latin American rep Christmas Eve. He thus neglects girlfriend, family and employees and the day magically repeats itself until he gets it right.",,,,5.6,751
tt3579698,12 Dog Days Till Christmas,12 Dog Days of Christmas,2014,Unrated,G It's Entertainment,USA,English,90,Charlie Vaughn,"Jake Helgren , Bret Kofford","Reginald VelJohnson, Vincent Giovagnoli, Grainne McDermott",Family,"After being assigned to an animal rescue shelter as part of his community service by his probation officer, a troubled teenager is forced to get into the spirit of the holidays when he is recruited to help find homes for twelve unwanted dogs before Christmas.",,,,4.9,289
tt2420006,12 O'Clock Boys,,2013,TV-MA,Mission Films,USA,English,76,Lotfy Nathan,"Eric Blair , Eric Blair","Coco, Pug, Funmi Sodipo","Documentary, Biography, Crime","Pug, a young boy growing up on a combative West Baltimore block, finds solace in a group of illegal dirt bike riders known as The 12 O'Clock Boys.",,82614.0,82614,6.4,1232
tt5544754,12 Pound Balls,,2017,TV-MA,Nordic Tundra Entertainment,USA,English,80,Zachary Madson,Zachary Madson,"Jessica Kozak, Jake Head, Nick Hardcastle",Comedy,"It takes BALLS to win. At least that's what the local bowling clubs in idyllic Warroad, Minnesota used to say, before Emily came along. Now that she has returned to resurrect her name on ",,,,4.0,136
tt3396208,12 Round Gun,,2017,TV-MA,Entelechy Films,USA,English,92,Sam Upton,Sam Upton,"Kate Vernon, Mark Boone Junior, Cassi Thomson","Drama, Sport","A washed up, alcoholic ex-prizefighter makes a comeback to boxing after his top heavyweight contender son is wrongfully blinded in the ring.",,,,4.6,177
tt2991516,13/13/13,,2013,Not Rated,The Asylum,USA,English,86,James Cullen Bressack,James Cullen Bressack,"Trae Ireland, Erin Coker, Jody Barton",Horror,"For millennia, calendars have added an extra day every four years. In doing so, they violated the ancient Mayan calendar. Now we are in the 13th month of the 13th year of the new millennium",,,,3.3,1526
tt1838433,1313: Actor Slash Model,,2011,Unrated,Rapid Heart Pictures,USA,English,72,David DeCoteau,"Barbara Kymlicka , David DeCoteau","Michelle Bauer, Chase Bennett, Israel Korn","Drama, Thriller",Jerry is an embittered actor who decides it's time to slash a few male models at a film producer's house after losing a life-changing film role to some guy who looks good with his shirt off.,1000000,,,3.5,87
tt2083123,1313: Bigfoot Island,,2012,Not Rated,Rapid Heart Pictures,Canada,English,76,David DeCoteau,"Charlie Meadows , David DeCoteau","Kathryn Collins, Alex Fox, Adam Ballantyne",Horror,A woman summonds the mythical beast to right the wrongs inflicted on her.,,,,2.0,124
tt2321141,1313: Frankenqueen,,2012,Not Rated,Rapid Heart Pictures,USA,English,77,David DeCoteau,"Charlie Meadows , David DeCoteau","Helene Udy, Connor Weil, Jarrid Balis","Drama, Horror, Sci-Fi","A group of five young men agree to act as ""test subjects"" for plastic surgeon Victoria Franks. But their getaway at Victoria's lavish Malibu mansion turns deadly, as their mad scientist hostess implements a nefarious and homicidal agenda.",1000000,,,3.5,86
tt2165529,1313: Giant Killer Bees!,,2011,TV-14,Rapid Heart Pictures,USA,English,80,David DeCoteau,Moses Rutegar,"Derek North, Jillian Nelson, Tanner Novlan","Horror, Sci-Fi","A young college student inadvertently unleashes a global biological disaster in the form of giant, zombie, killer bees...",1000000,,,2.1,108
tt1698658,1313: Haunted Frat,,2011,TV-14,Rapid Heart Pictures,USA,English,75,David DeCoteau,"Moses Rutegar , David DeCoteau","Freddy Roy, Derek North, Jake Madden",Horror,"During Spring Break, a fraternity built atop the burned ruins of an insane asylum is haunted by a sinister visitor...",1000000,,,4.3,88
tt1507989,1313: Nightmare Mansion,A Dream Within a Dream,2011,R,Rapid Heart Pictures,USA,English,80,David DeCoteau,"Moses Rutegar , Moses Rutegar","Stephan White, Cody Matthew Blymire, Jud Birza","Action, Horror, Thriller","A demonic young man lures six high school classmates to a party at his elegant Malibu house so that he can sacrifice their souls and bring his dead mother, who was killed during the Salem witch trials 300 years ago, back to life.",1000000,,,3.9,62
tt2271135,1313: Night of the Widow,,2012,Not Rated,Rapid Heart Pictures,USA,English,76,David DeCoteau,"Moses Rutegar , David DeCoteau","Ryan Curry, Shawn Roe, Andriana Manfredi",Horror,"A group of sexy 20-somethings gather to pay their respects to a departed friend, only to become the pawns in a macabre charade of villainous deceit...",1000000,,,2.4,154
tt2136682,1313: UFO Invasion,,2012,Not Rated,Rapid Heart Pictures,USA,English,84,David DeCoteau,"Charlie Meadows , David DeCoteau","Aaron Thornton, Monique Parent, Christian Lake",Sci-Fi,A group of friends show up to an abandoned party at a fancy Malibu house only for all of them to wind up getting stalked and abducted by an alien masquerading as a seductive woman.,1000000,,,2.4,166
tt4392454,13 Cameras,Slumlord,2015,TV-MA,"30 Bones Cinema, 79th & Broadway Entertainment",USA,English,87,Victor Zarcoff,Victor Zarcoff,"Neville Archambault, Sean Carrigan, PJ McCabe","Crime, Drama, Horror","A newlywed couple, move into a new house across the country, only to find out that their marital issues are the least of their problems. Unbeknownst to them, their grim and lascivious landlord has been spying on them from day one.",,,,5.1,4141
tt6552758,13 Demons,,2016,Not Rated,American River Media Group,USA,English,80,Daniel Falicki,Daniel Falicki,"Stephen Grey, Michael Cunningham, Daniel Falicki","Horror, Thriller","Gary, and his friends who are into gaming, renaissance fairs and various unsavory vices, stumble across a rare, medieval board game called ""13 Demons."" They discover the game has a dark ",1000000,,,3.2,299
tt2082152,13 Eerie,,2013,Not Rated,"Minds Eye Entertainment, Don Carmody Productions",Canada,English,87,Lowell Dean,Christian Piers Betley,"Katharine Isabelle, Michael Shanks, Brendan Fehr","Horror, Sci-Fi",Six forensic undergrads embark on a scientific expedition to a remote island that was once used as illegal biological testing grounds for life-term prisoners.,CAD3000000,,,4.5,2521
tt1065060,13 Hours in a Warehouse,,2008,R,Crotalus Productions,USA,English,92,Dav Kaufman,Dav Kaufman,"Paul Cram, Chars Bonin, Carson Lee","Horror, Thriller","As five underworld heavies settle in for an all night stay at an abandoned warehouse and former film studio, a series of bizarre and unsettling occurrences quickly lead them to believe they",,,,3.8,814
tt2059171,13 Sins,,2014,R,"RADiUS-TWC, Dimension Films",USA,English,93,Daniel Stamm,"David Birke , Daniel Stamm","Mark Webber, Devon Graye, Tom Bower","Horror, Thriller","A cryptic phone call sets off a dangerous game of risks for Elliot, a down-on-his luck salesman. The game promises increasing rewards for completing 13 tasks, each more sinister than the last.",4000000,13809.0,826913,6.3,30311
tt5895028,13th,,2016,TV-MA,"Forward Movement, Kandoo Films",USA,English,100,Ava DuVernay,"Spencer Averick, Ava DuVernay","Melina Abdullah, Michelle Alexander, Cory Booker","Documentary, Crime, News",An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,,,566,8.2,20716
tt6491068,13th: A Conversation with Oprah Winfrey & Ava DuVernay,,2017,,,,English,37,,,"Oprah Winfrey, Ava DuVernay","Documentary, Short",Oprah Winfrey sits down with other to discuss social and cultural issues.,,,,6.9,119
tt0273041,13th Child,,2002,R,"Compression Films (I), Painted Zebra Productions Inc.",USA,English,99,"Thomas Ashley, Steven Stockage","Michael Maryk, Cliff Robertson","Cliff Robertson, Lesley-Anne Down, Christopher Atkins","Horror, Mystery, Thriller",People are being killed by someone or something using superhuman strength. A clever DA Assistant is sent to investigate. Is this just a way to commit the perfect murder or will the legend of the Jersey Devil prove to be true?,,,,2.9,759
tt0103594,1492: Conquest of Paradise,,1992,PG-13,"Gaumont, Légende Films",France,Spanish,154,Ridley Scott,Rose Bosch,"Gérard Depardieu, Armand Assante, Sigourney Weaver","Adventure, Biography, Drama",Christopher Columbus' discovery of the Americas and the effect this has on the indigenous people.,47000000,7191399.0,7191399,6.5,26618
tt1442571,14 Blades,Jin yi wei,2010,R,"Visualizer Film Productions, Shanghai Film Studios",Hong Kong,Mandarin,114,Daniel Lee,"Daniel Lee , Abe Kwong","Donnie Yen, Wei Zhao, Chun Wu","Action, History, Thriller",A kung fu thriller set during the Ming Dynasty and centered on a secret service agent (Donnie Yen) in the emperor's court who is betrayed and then hunted by his colleagues.,20000000,,3786517,6.3,7212
tt7476438,14 Cameras,,2018,TV-MA,"Hood River Entertainment, 30 Bones Cinema",USA,English,90,"Seth Fuller , Scott Hussion",Victor Zarcoff,"Zach Dulin, Kodi Saint Angelo, Neville Archambault","Crime, Drama, Horror","When a family of five rent a beautiful house for their summer vacation, the price seems too good to be true.",,,,4.5,1902
tt5626716,14 Minutes from Earth,,2016,Not Rated,Atomic Entertainment,USA,English,84,"Adam 'Tex' Davis , Jerry Kolber","Adam 'Tex' Davis, Jerry Kolber","Alan Eustace, Jared Leidich, Taber MacCallum",Documentary,A Google executive boldly attempts a death-defying mission to travel to space and free-fall back to Earth without a rocket.,,,,5.4,108
tt5834036,1:54,,2016,,"Cinémaginaire Inc., Les Films Séville",Canada,French,106,Yan England,Yan England,"Antoine Olivier Pilon, Sophie Nélisse, Lou-Pascal Tremblay","Drama, Sport","Tim, a shy 16 years old athlete, is both brilliant and talented. But the pressure he undergoes pushes him to the edge, where human limits reach the point of no return.",,,,6.6,1226
tt9817300,15 August,,2019,,RnM Motion Pictures,India,,124,Swapnaneel Jaykar,Yogesh Vinayak Joshi,"Abhishek Deshmukh, Mrinmayee Deshpande, Namrata Kadam",Drama,"On India's Independence Day, a zany mishap in a Mumbai chawl disrupts a young love story while compelling the residents to unite in aid of a little boy.",,,,5.9,129
tt2431686,15 North,,2013,Not Rated,A Way Around Films,USA,English,81,Aaron Fradkin,Aaron Fradkin,"Ben Faigus, Alex Schemmer, Peter Paull","Adventure, Comedy, Drama","Ben, a 25 year-old with anxiety and OCD, still living with his Mom, is forced to embark on a road trip with his only friend Richardson, an unambitious model. They are asked to drive to Salt",,,,6.5,22
tt2234419,16 Acres,,2012,Not Rated,Tanexis Productions,USA,English,95,Richard Hankin,,"Scott Raab, Philip Nobel, Larry Silverstein","Documentary, History, News",The dramatic inside story of the monumental collision of interests at Ground Zero in the decade after 9/11.,,,,6.6,246
tt0450232,16 Blocks,,2006,PG-13,"Alcon Entertainment, Millennium Films",USA,English,102,Richard Donner,Richard Wenk,"Bruce Willis, Yasiin Bey, David Morse","Action, Crime, Drama","An aging alcoholic cop is assigned the task of escorting a witness from police custody to a courthouse 16 blocks away. There are, however, chaotic forces at work that prevent them from making it in one piece.",52000000,36895141.0,65664721,6.6,122946
tt1663673,16-Love,,2012,PG,"Smash It Hard Productions, Uptown 6 Productions",USA,English,88,Adam Lipsius,Leigh Dunlap,"Lindsey Shaw, Chandler Massey, Keith Coulouris","Comedy, Family, Romance","When the number one junior player in the country is injured, she begins to discover the teenage life she never got to live... and find the love she never thought she'd have.",,,,5.7,1521
tt2313816,16 Photographs at Ohrdruf,,2013,,,USA,English,72,"Matthew Nash, Michael Equi",Matthew Nash,,"Documentary, History","With only a small stack of his grandfather's photos for guidance, filmmaker Matthew Nash tries to understand a family secret that began on April 4, 1945. His search reveals the horror of ",,,,7.2,32
tt1212054,16 Stones,,2014,PG,"Candlelight Media Group, Silver Peak Productions",USA,English,93,Brian Brough,Brittany Wiscombe,"Aubrey Reynolds, Shona Kay, Brad Johnson",Adventure,A modern day adventure about the search for special stones touched by the hand of the Lord and brought to the Americas.,,,,5.0,69
tt1130087,16 to Life,,2009,Not Rated,Duck Farm Films,USA,English,89,Becky Smith,Becky Smith,"Hallee Hirsh, Theresa Russell, Shiloh Fernandez","Comedy, Romance",Romantic comedy. A small town teenager's angst about sexual inexperience drives a comic quest for love and understanding on a birthday to end all birthdays.,1000000,,,6.3,433
tt1909270,17 Miracles,,2011,PG,"Excel Entertainment Group, Remember Films",USA,English,113,T.C. Christensen,"T.C. Christensen, Gary Cook","Jasen Wade, Emily Wadley, Jason Celaya","Adventure, History",The Mormon pioneers trek across the plains.,,,,6.3,1250
tt1652361,186 Dollars to Freedom,,2012,Not Rated,"City of Gardens, Four Fish Films",USA,English,101,Camilo Vila,"Monty Fisher , Monty Fisher","John Robinson, Michael DeLorenzo, Alex Meraz","Action, Drama",A young California surfer has to grow up in a hurry when he is thrown into a Peruvian political prison in 1980.,,,,5.2,489
tt5698568,1898. Los últimos de Filipinas,,2016,R,"13 TV, CIPI Cinematografica S.A.",Spain,Spanish,105,Salvador Calvo,Alejandro Hernández,"Luis Tosar, Javier Gutiérrez, Álvaro Cervantes","Drama, History, War",A soldiers trapped inside a church as last refugee. A fight that no one couldn't win. A war that no one wanted to lose.,EUR6000000,2848.0,1995045,6.5,2236
tt0397853,18 Fingers of Death!,,2006,PG-13,,USA,English,87,James Lew,James Lew,"Shane Aaron, Koji Abe, Michael Andersen","Action, Comedy","A Martial Arts Movie Star ""Mock-umentary"" in the loose tradition of Spinal Tap.",195000,,,3.2,609
tt0074084,1900,Novecento,1976,Unrated,"Produzioni Europee Associate (PEA), Les Productions Artistes Associés",Italy,Italian,317,Bernardo Bertolucci,"Franco Arcalli , Giuseppe Bertolucci","Robert De Niro, Gérard Depardieu, Dominique Sanda","Drama, History","The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.",9000000,,,7.7,20838
tt1301698,1920,,2008,Unrated,ASA Production & Enterprises,India,Hindi,138,Vikram Bhatt,"Vikram Bhatt , Vikram Bhatt","Rajniesh Duggall, Adah Sharma, Anjori Alagh","Horror, Mystery, Romance","After forsaking his family and religion, a husband finds his wife is demoniacally possessed.",,,2903529,6.4,2596
tt5638500,1920 London,,2016,,Reliance Entertainment,India,Hindi,,Dharmendra Suresh Desai,"Vikram Bhatt , Sukhmani Sadana","Sharman Joshi, Meera Chopra, Vishal Karwal","Horror, Mystery","After her husband is possessed by an evil spirit, a woman turns to her former lover to perform an exorcism.",,,16077,4.1,1375
tt6214928,1922,,2017,TV-MA,Campfire,USA,English,102,Zak Hilditch,"Stephen King , Zak Hilditch","Thomas Jane, Molly Parker, Dylan Schmid","Crime, Drama, Horror","A simple yet proud farmer in the year 1922 conspires to murder his wife for financial gain, convincing his teenage son to assist. But their actions have unintended consequences.",,,,6.3,41828
tt5815492,1945,,2017,,Katapult Film,Hungary,Hungarian,91,Ferenc Török,"Gábor T. Szántó, Ferenc Török","Péter Rudolf, Bence Tasnádi, Tamás Szabó Kimmel",Drama,"12 August 1945, 11 AM. Two mysterious strangers dressed in black appear at the railway station of a Hungarian village. Within a few hours, everything changes.",EUR1467000,1006193.0,1240663,7.2,2614
tt1286159,1981,,2009,Not Rated,Go Films,Canada,French,102,Ricardo Trogi,Ricardo Trogi,"Jean-Carl Boucher, Claudio Colangelo, Sandrine Bisson","Comedy, Drama, Family",Filmmaker Ricardo Trogi recalls the events surrounding his family moving to a new neighborhood when he was 11-years-old.,CAD4625000,,,7.2,1529
tt0085124,1990: The Bronx Warriors,1990: I guerrieri del Bronx,1982,R,Deaf Internacional Film s.r.l.,Italy,Italian,89,Enzo G. Castellari,"Dardano Sacchetti , Dardano Sacchetti","Mark Gregory, Fred Williamson, Vic Morrow","Action, Sci-Fi, Thriller","In a post-apocalyptic New York City, a policeman infiltrates the Bronx, which has become a battleground for several murderous street gangs.",,,,5.3,2650
tt1489877,1 a Minute,,2010,Not Rated,UniGlobe Entertainment,USA,English,90,Namrata Singh Gujral,Namrata Singh Gujral,"Kelly McGillis, Olivia Newton-John, Namrata Singh Gujral","Documentary, Drama","The film chronicles the diagnosis and treatment of a breast cancer survivor, interspersed with personal tales from famous international celebrities who are also survivors, or affected closely by cancer.",,,,6.8,159
tt4685428,1 Buck,,2017,TV-MA,Mad Street Motion Pictures,USA,English,90,Fabien Dufils,Fabien Dufils,"John Freeman, Katie Ryan, Cassi Colvin","Drama, Thriller","Shifting from one pocket to another, from one man's drama to another, a lowly dollar bill, 'one buck' takes us on an odyssey through the heart of a forgotten town in Louisiana.",1400000,,,6.0,2328
tt2388856,1 Chance 2 Dance,,2014,G,DAVED Productions,USA,English,89,Adam Deyoe,"Jake Helgren , Elizabeth Snoderly","Lexi Giovagnoli, Justin Ray, Rae Latt","Drama, Family","When a seventeen-year old aspiring dancer is uprooted mid-semester of her senior year, she finds herself in a small East Coast high school where her heart will be divided between two boys, ",,,,4.8,499
